transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,Georeference
04/04/2025 10:00:00 PM,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Full Fare,11,0,40.62927,-73.96164,POINT (-73.96164 40.62927)
04/04/2025 11:00:00 PM,subway,220,"155 St (B,D)",Manhattan,omny,OMNY - Other,2,0,40.830135,-73.93821,POINT (-73.93821 40.830135)
04/04/2025 11:00:00 PM,subway,69,25 Av (D),Brooklyn,omny,OMNY - Other,1,0,40.597706,-73.98683,POINT (-73.98683 40.597706)
04/04/2025 12:00:00 AM,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Other,1,0,40.62927,-73.96164,POINT (-73.96164 40.62927)
04/04/2025 02:00:00 AM,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Fair Fare,1,0,40.730053,-73.99107,POINT (-73.99107 40.730053)
04/04/2025 06:00:00 AM,subway,369,Elder Av (6),Bronx,omny,OMNY - Other,3,0,40.828583,-73.87916,POINT (-73.87916 40.828583)
04/04/2025 06:00:00 AM,subway,45,Beverley Rd (Q),Brooklyn,omny,OMNY - Full Fare,110,0,40.64403,-73.96449,POINT (-73.96449 40.64403)
04/04/2025 08:00:00 AM,subway,107,"Broad St (J,Z)",Manhattan,omny,OMNY - Students,10,0,40.706474,-74.011055,POINT (-74.011055 40.706474)
04/04/2025 10:00:00 AM,subway,378,Woodlawn (4),Bronx,omny,OMNY - Fair Fare,1,0,40.886036,-73.87875,POINT (-73.87875 40.886036)
04/04/2025 11:00:00 AM,subway,37,77 St (R),Brooklyn,omny,OMNY - Students,12,0,40.62974,-74.02551,POINT (-74.02551 40.62974)
04/04/2025 12:00:00 PM,subway,245,18 Av (F),Brooklyn,omny,OMNY - Other,1,0,40.629753,-73.976974,POINT (-73.976974 40.629753)
04/04/2025 02:00:00 PM,subway,364,Zerega Av (6),Bronx,omny,OMNY - Fair Fare,1,0,40.836487,-73.84704,POINT (-73.84704 40.836487)
04/04/2025 04:00:00 PM,subway,428,"174 St (2,5)",Bronx,omny,OMNY - Students,60,4,40.837288,-73.88773,POINT (-73.88773 40.837288)
04/04/2025 04:00:00 PM,subway,62,55 St (D),Brooklyn,metrocard,Metrocard - Other,1,0,40.631435,-73.995476,POINT (-73.995476 40.631435)
04/04/2025 06:00:00 PM,subway,321,18 St (1),Manhattan,omny,OMNY - Full Fare,397,1,40.74104,-73.99787,POINT (-73.99787 40.74104)
04/04/2025 06:00:00 PM,subway,445,Pelham Pkwy (5),Bronx,omny,OMNY - Other,1,0,40.858986,-73.85536,POINT (-73.85536 40.858986)
04/04/2025 07:00:00 PM,subway,377,3 Av-138 St (6),Bronx,omny,OMNY - Fair Fare,1,0,40.810474,-73.92614,POINT (-73.92614 40.810474)
04/04/2025 08:00:00 PM,subway,286,Broadway (G),Brooklyn,omny,OMNY - Fair Fare,2,0,40.706093,-73.95031,POINT (-73.95031 40.706093)
04/04/2025 11:00:00 PM,subway,213,"Fordham Rd (B,D)",Bronx,omny,OMNY - Other,1,0,40.861298,-73.89775,POINT (-73.89775 40.861298)
04/04/2025 11:00:00 PM,subway,33,45 St (R),Brooklyn,omny,OMNY - Other,2,0,40.648937,-74.01001,POINT (-74.01001 40.648937)
04/04/2025 11:00:00 PM,subway,419,"225 St (2,5)",Bronx,omny,OMNY - Other,2,0,40.888023,-73.860344,POINT (-73.860344 40.888023)
04/04/2025 11:00:00 PM,subway,5,"36 Av (N,W)",Queens,metrocard,Metrocard - Other,1,0,40.756805,-73.92957,POINT (-73.92957 40.756805)
04/04/2025 12:00:00 AM,subway,61,50 St (D),Brooklyn,omny,OMNY - Students,4,0,40.63626,-73.99479,POINT (-73.99479 40.63626)
04/04/2025 02:00:00 AM,subway,118,3 Av (L),Manhattan,omny,OMNY - Fair Fare,1,0,40.73285,-73.98612,POINT (-73.98612 40.73285)
04/04/2025 04:00:00 AM,subway,66,18 Av (D),Brooklyn,omny,OMNY - Students,2,0,40.607952,-74.00174,POINT (-74.00174 40.607952)
04/04/2025 05:00:00 AM,subway,297,215 St (1),Manhattan,omny,OMNY - Full Fare,8,0,40.869446,-73.915276,POINT (-73.915276 40.869446)
04/04/2025 06:00:00 AM,subway,90,"Van Siclen Av (J,Z)",Brooklyn,omny,OMNY - Students,43,0,40.678024,-73.891685,POINT (-73.891685 40.678024)
04/04/2025 07:00:00 AM,subway,153,"125 St (A,C,B,D)",Manhattan,omny,OMNY - Other,5,0,40.811108,-73.95235,POINT (-73.95235 40.811108)
04/04/2025 09:00:00 AM,subway,119,1 Av (L),Manhattan,omny,OMNY - Students,38,0,40.730953,-73.98163,POINT (-73.98163 40.730953)
04/04/2025 11:00:00 AM,subway,66,18 Av (D),Brooklyn,omny,OMNY - Full Fare,74,7,40.607952,-74.00174,POINT (-74.00174 40.607952)
04/04/2025 01:00:00 PM,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Other,1,0,40.62927,-73.96164,POINT (-73.96164 40.62927)
04/04/2025 03:00:00 PM,subway,60,Fort Hamilton Pkwy (D),Brooklyn,omny,OMNY - Other,2,0,40.640915,-73.9943,POINT (-73.9943 40.640915)
04/04/2025 08:00:00 PM,subway,455,69 St (7),Queens,omny,OMNY - Other,2,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
04/04/2025 08:00:00 PM,subway,94,Halsey St (J),Brooklyn,omny,OMNY - Fair Fare,1,0,40.68637,-73.91656,POINT (-73.91656 40.68637)
04/04/2025 09:00:00 PM,subway,97,"Myrtle Av (M,J,Z)",Brooklyn,omny,OMNY - Students,8,0,40.69721,-73.93565,POINT (-73.93565 40.69721)
04/04/2025 10:00:00 PM,subway,367,St Lawrence Av (6),Bronx,omny,OMNY - Fair Fare,1,0,40.83151,-73.867615,POINT (-73.867615 40.83151)
04/04/2025 11:00:00 PM,subway,49,Avenue J (Q),Brooklyn,omny,OMNY - Students,1,0,40.62504,-73.9608,POINT (-73.9608 40.62504)
04/04/2025 04:00:00 AM,subway,270,"46 St (M,R)",Queens,omny,OMNY - Other,2,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
04/04/2025 04:00:00 AM,subway,378,Woodlawn (4),Bronx,omny,OMNY - Other,3,0,40.886036,-73.87875,POINT (-73.87875 40.886036)
04/04/2025 04:00:00 AM,subway,404,28 St (6),Manhattan,omny,OMNY - Students,1,0,40.74307,-73.98426,POINT (-73.98426 40.74307)
04/04/2025 04:00:00 AM,subway,477,72 St (Q),Manhattan,omny,OMNY - Other,1,0,40.7688,-73.95843,POINT (-73.95843 40.7688)
04/04/2025 04:00:00 AM,subway,64,71 St (D),Brooklyn,omny,OMNY - Students,1,0,40.61959,-73.99886,POINT (-73.99886 40.61959)
04/04/2025 10:00:00 AM,subway,393,116 St (6),Manhattan,omny,OMNY - Other,1,0,40.79863,-73.94162,POINT (-73.94162 40.79863)
04/04/2025 10:00:00 AM,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Other,3,0,40.61762,-73.9594,POINT (-73.9594 40.61762)
04/04/2025 12:00:00 PM,subway,34,53 St (R),Brooklyn,omny,OMNY - Other,1,0,40.64507,-74.01403,POINT (-74.01403 40.64507)
04/04/2025 12:00:00 PM,subway,377,3 Av-138 St (6),Bronx,omny,OMNY - Fair Fare,5,0,40.810474,-73.92614,POINT (-73.92614 40.810474)
04/04/2025 12:00:00 PM,subway,65,79 St (D),Brooklyn,omny,OMNY - Full Fare,67,1,40.613503,-74.00061,POINT (-74.00061 40.613503)
04/04/2025 06:00:00 PM,subway,476,86 St (Q),Manhattan,omny,OMNY - Full Fare,1376,33,40.77789,-73.95179,POINT (-73.95179 40.77789)
04/04/2025 07:00:00 PM,subway,127,DeKalb Av (L),Brooklyn,omny,OMNY - Other,3,0,40.70381,-73.91843,POINT (-73.91843 40.70381)
04/04/2025 09:00:00 PM,subway,394,110 St (6),Manhattan,omny,OMNY - Other,2,0,40.79502,-73.94425,POINT (-73.94425 40.79502)
04/04/2025 10:00:00 PM,subway,270,"46 St (M,R)",Queens,omny,OMNY - Full Fare,47,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
04/04/2025 11:00:00 PM,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Full Fare,4,0,40.58884,-73.983765,POINT (-73.983765 40.58884)
04/04/2025 05:00:00 AM,subway,254,Jamaica-179 St (F),Queens,omny,OMNY - Students,10,1,40.712646,-73.78381,POINT (-73.78381 40.712646)
04/04/2025 06:00:00 AM,subway,103,"Bowery (J,Z)",Manhattan,omny,OMNY - Students,1,0,40.72028,-73.99391,POINT (-73.99391 40.72028)
04/04/2025 06:00:00 AM,subway,61,50 St (D),Brooklyn,omny,OMNY - Full Fare,41,4,40.63626,-73.99479,POINT (-73.99479 40.63626)
04/04/2025 07:00:00 AM,subway,103,"Bowery (J,Z)",Manhattan,omny,OMNY - Full Fare,26,1,40.72028,-73.99391,POINT (-73.99391 40.72028)
04/04/2025 07:00:00 AM,subway,369,Elder Av (6),Bronx,omny,OMNY - Fair Fare,3,0,40.828583,-73.87916,POINT (-73.87916 40.828583)
04/04/2025 09:00:00 AM,subway,45,Beverley Rd (Q),Brooklyn,omny,OMNY - Full Fare,127,0,40.64403,-73.96449,POINT (-73.96449 40.64403)
04/04/2025 10:00:00 AM,subway,65,79 St (D),Brooklyn,omny,OMNY - Fair Fare,1,0,40.613503,-74.00061,POINT (-74.00061 40.613503)
04/04/2025 11:00:00 AM,subway,268,"65 St (M,R)",Queens,omny,OMNY - Students,7,0,40.74967,-73.89845,POINT (-73.89845 40.74967)
04/04/2025 02:00:00 PM,subway,190,80 St (A),Queens,omny,OMNY - Other,4,0,40.67937,-73.85899,POINT (-73.85899 40.67937)
04/04/2025 02:00:00 PM,subway,418,"233 St (2,5)",Bronx,omny,OMNY - Students,12,0,40.893192,-73.857475,POINT (-73.857475 40.893192)
04/04/2025 03:00:00 PM,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Other,4,2,40.76678,-73.92148,POINT (-73.92148 40.76678)
04/04/2025 09:00:00 PM,subway,364,Zerega Av (6),Bronx,omny,OMNY - Students,1,0,40.836487,-73.84704,POINT (-73.84704 40.836487)
04/04/2025 11:00:00 PM,subway,217,"170 St (B,D)",Bronx,omny,OMNY - Other,1,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
04/04/2025 12:00:00 AM,subway,71,8 Av (N),Brooklyn,omny,OMNY - Other,1,0,40.635063,-74.01172,POINT (-74.01172 40.635063)
04/04/2025 03:00:00 AM,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Students,2,0,40.601875,-73.99373,POINT (-73.99373 40.601875)
04/04/2025 06:00:00 AM,subway,77,Kings Hwy (N),Brooklyn,omny,OMNY - Students,38,1,40.603924,-73.980354,POINT (-73.980354 40.603924)
04/04/2025 07:00:00 AM,subway,320,23 St (1),Manhattan,omny,OMNY - Full Fare,162,17,40.74408,-73.99566,POINT (-73.99566 40.74408)
04/04/2025 07:00:00 AM,subway,404,28 St (6),Manhattan,metrocard,Metrocard - Other,30,0,40.74307,-73.98426,POINT (-73.98426 40.74307)
04/04/2025 09:00:00 AM,subway,606,"Court Sq (E,G,M,7)",Queens,omny,OMNY - Full Fare,944,26,40.747845,-73.94383,POINT (-73.94383 40.747845)
04/04/2025 12:00:00 PM,subway,141,Park Pl (S),Brooklyn,metrocard,Metrocard - Other,2,0,40.67477,-73.95763,POINT (-73.95763 40.67477)
04/04/2025 12:00:00 PM,subway,62,55 St (D),Brooklyn,omny,OMNY - Full Fare,34,0,40.631435,-73.995476,POINT (-73.995476 40.631435)
04/04/2025 01:00:00 PM,subway,110,Forest Av (M),Queens,omny,OMNY - Fair Fare,1,1,40.704422,-73.903076,POINT (-73.903076 40.704422)
04/04/2025 02:00:00 PM,subway,420,"219 St (2,5)",Bronx,omny,OMNY - Fair Fare,1,0,40.883896,-73.86263,POINT (-73.86263 40.883896)
04/04/2025 04:00:00 PM,subway,266,"Elmhurst Av (M,R)",Queens,omny,OMNY - Students,85,2,40.742455,-73.88202,POINT (-73.88202 40.742455)
04/04/2025 05:00:00 PM,subway,234,East Broadway (F),Manhattan,omny,OMNY - Students,104,2,40.713715,-73.99017,POINT (-73.99017 40.713715)
04/04/2025 10:00:00 PM,subway,232,2 Av (F),Manhattan,omny,OMNY - Students,17,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
04/04/2025 10:00:00 PM,subway,79,86 St (N),Brooklyn,omny,OMNY - Full Fare,5,0,40.59272,-73.97823,POINT (-73.97823 40.59272)
04/04/2025 11:00:00 PM,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Other,1,0,40.699337,-73.99053,POINT (-73.99053 40.699337)
04/04/2025 02:00:00 AM,subway,284,Nassau Av (G),Brooklyn,omny,OMNY - Full Fare,7,0,40.724636,-73.95128,POINT (-73.95128 40.724636)
04/04/2025 03:00:00 AM,subway,455,69 St (7),Queens,metrocard,Metrocard - Other,1,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
04/04/2025 06:00:00 AM,subway,301,181 St (1),Manhattan,omny,OMNY - Other,1,1,40.849506,-73.93359,POINT (-73.93359 40.849506)
04/04/2025 10:00:00 AM,subway,385,176 St (4),Bronx,omny,OMNY - Full Fare,86,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
04/04/2025 10:00:00 AM,subway,429,"Freeman St (2,5)",Bronx,omny,OMNY - Other,4,0,40.829994,-73.89187,POINT (-73.89187 40.829994)
04/04/2025 11:00:00 AM,subway,387,170 St (4),Bronx,omny,OMNY - Fair Fare,3,0,40.840076,-73.91779,POINT (-73.91779 40.840076)
04/04/2025 12:00:00 PM,subway,218,"167 St (B,D)",Bronx,omny,OMNY - Other,3,0,40.83377,-73.91844,POINT (-73.91844 40.83377)
04/04/2025 02:00:00 PM,subway,145,190 St (A),Manhattan,omny,OMNY - Fair Fare,2,0,40.85902,-73.93418,POINT (-73.93418 40.85902)
04/04/2025 04:00:00 PM,subway,53,Neck Rd (Q),Brooklyn,omny,OMNY - Full Fare,50,2,40.595245,-73.95516,POINT (-73.95516 40.595245)
04/04/2025 05:00:00 PM,subway,455,69 St (7),Queens,omny,OMNY - Other,2,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
04/04/2025 06:00:00 PM,subway,224,57 St (F),Manhattan,omny,OMNY - Other,2,0,40.763973,-73.97745,POINT (-73.97745 40.763973)
04/04/2025 06:00:00 PM,subway,69,25 Av (D),Brooklyn,omny,OMNY - Students,19,3,40.597706,-73.98683,POINT (-73.98683 40.597706)
04/04/2025 08:00:00 PM,subway,277,"7 Av (E,B,D)",Manhattan,omny,OMNY - Full Fare,538,6,40.762863,-73.981636,POINT (-73.981636 40.762863)
04/04/2025 11:00:00 PM,subway,118,3 Av (L),Manhattan,omny,OMNY - Students,5,1,40.73285,-73.98612,POINT (-73.98612 40.73285)
04/04/2025 07:00:00 AM,subway,295,231 St (1),Bronx,omny,OMNY - Fair Fare,5,1,40.878857,-73.90483,POINT (-73.90483 40.878857)
04/04/2025 05:00:00 PM,subway,282,21 St (G),Queens,omny,OMNY - Full Fare,172,5,40.744064,-73.94972,POINT (-73.94972 40.744064)
04/04/2025 05:00:00 PM,subway,373,E 149 St (6),Bronx,omny,OMNY - Fair Fare,2,0,40.81212,-73.9041,POINT (-73.9041 40.81212)
04/04/2025 10:00:00 PM,subway,217,"170 St (B,D)",Bronx,omny,OMNY - Students,4,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
04/10/2025 12:00:00 AM,subway,146,181 St (A),Manhattan,omny,OMNY - Full Fare,8,0,40.851696,-73.937965,POINT (-73.937965 40.851696)
04/10/2025 12:00:00 AM,subway,294,238 St (1),Bronx,omny,OMNY - Full Fare,3,0,40.884666,-73.90087,POINT (-73.90087 40.884666)
04/10/2025 05:00:00 AM,subway,181,"Utica Av (A,C)",Brooklyn,omny,OMNY - Other,2,0,40.679363,-73.93073,POINT (-73.93073 40.679363)
04/10/2025 09:00:00 AM,subway,286,Broadway (G),Brooklyn,omny,OMNY - Students,18,0,40.706093,-73.95031,POINT (-73.95031 40.706093)
04/10/2025 09:00:00 AM,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Other,4,0,40.61762,-73.9594,POINT (-73.9594 40.61762)
04/10/2025 10:00:00 AM,subway,270,"46 St (M,R)",Queens,omny,OMNY - Fair Fare,2,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
04/10/2025 12:00:00 PM,subway,224,57 St (F),Manhattan,omny,OMNY - Fair Fare,1,0,40.763973,-73.97745,POINT (-73.97745 40.763973)
04/10/2025 12:00:00 PM,subway,34,53 St (R),Brooklyn,omny,OMNY - Full Fare,126,2,40.64507,-74.01403,POINT (-74.01403 40.64507)
04/10/2025 01:00:00 PM,subway,218,"167 St (B,D)",Bronx,omny,OMNY - Other,4,0,40.83377,-73.91844,POINT (-73.91844 40.83377)
04/10/2025 05:00:00 PM,subway,62,55 St (D),Brooklyn,omny,OMNY - Other,2,0,40.631435,-73.995476,POINT (-73.995476 40.631435)
04/10/2025 07:00:00 PM,subway,237,"Carroll St (F,G)",Brooklyn,omny,OMNY - Other,1,0,40.6803,-73.99505,POINT (-73.99505 40.6803)
04/10/2025 07:00:00 PM,subway,360,Pelham Bay Park (6),Bronx,omny,OMNY - Full Fare,44,14,40.852463,-73.82812,POINT (-73.82812 40.852463)
04/10/2025 07:00:00 PM,subway,61,50 St (D),Brooklyn,omny,OMNY - Students,17,3,40.63626,-73.99479,POINT (-73.99479 40.63626)
04/10/2025 11:00:00 PM,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Other,1,1,40.59606,-73.97336,POINT (-73.97336 40.59606)
04/10/2025 01:00:00 AM,subway,383,183 St (4),Bronx,omny,OMNY - Full Fare,1,0,40.858406,-73.90388,POINT (-73.90388 40.858406)
04/10/2025 07:00:00 AM,subway,311,86 St (1),Manhattan,omny,OMNY - Full Fare,541,12,40.788643,-73.97622,POINT (-73.97622 40.788643)
04/10/2025 09:00:00 AM,subway,255,169 St (F),Queens,omny,OMNY - Other,6,1,40.71047,-73.7936,POINT (-73.7936 40.71047)
04/10/2025 12:00:00 PM,subway,268,"65 St (M,R)",Queens,omny,OMNY - Students,5,0,40.74967,-73.89845,POINT (-73.89845 40.74967)
04/10/2025 12:00:00 PM,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Students,38,2,40.62927,-73.96164,POINT (-73.96164 40.62927)
04/10/2025 01:00:00 PM,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Other,11,0,40.76678,-73.92148,POINT (-73.92148 40.76678)
04/10/2025 02:00:00 PM,subway,373,E 149 St (6),Bronx,omny,OMNY - Full Fare,93,4,40.81212,-73.9041,POINT (-73.9041 40.81212)
04/10/2025 03:00:00 PM,subway,320,23 St (1),Manhattan,omny,OMNY - Other,2,0,40.74408,-73.99566,POINT (-73.99566 40.74408)
04/10/2025 03:00:00 PM,subway,605,"168 St (A,C,1)",Manhattan,omny,OMNY - Other,6,0,40.840717,-73.93956,POINT (-73.93956 40.840717)
04/10/2025 05:00:00 PM,subway,369,Elder Av (6),Bronx,omny,OMNY - Other,1,0,40.828583,-73.87916,POINT (-73.87916 40.828583)
04/10/2025 06:00:00 PM,subway,62,55 St (D),Brooklyn,omny,OMNY - Fair Fare,2,0,40.631435,-73.995476,POINT (-73.995476 40.631435)
04/10/2025 07:00:00 PM,subway,294,238 St (1),Bronx,omny,OMNY - Students,13,0,40.884666,-73.90087,POINT (-73.90087 40.884666)
04/10/2025 07:00:00 PM,subway,385,176 St (4),Bronx,metrocard,Metrocard - Full Fare,10,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
04/10/2025 08:00:00 PM,subway,32,"36 St (D,N,R)",Brooklyn,omny,OMNY - Students,15,0,40.655144,-74.00355,POINT (-74.00355 40.655144)
04/10/2025 09:00:00 PM,subway,107,"Broad St (J,Z)",Manhattan,omny,OMNY - Students,2,0,40.706474,-74.011055,POINT (-74.011055 40.706474)
04/10/2025 09:00:00 PM,subway,365,Castle Hill Av (6),Bronx,omny,OMNY - Other,1,0,40.834255,-73.85122,POINT (-73.85122 40.834255)
04/10/2025 10:00:00 PM,subway,252,Avenue X (F),Brooklyn,omny,OMNY - Students,2,0,40.58962,-73.97425,POINT (-73.97425 40.58962)
04/10/2025 10:00:00 PM,subway,457,52 St (7),Queens,metrocard,Metrocard - Fair Fare,5,0,40.74415,-73.91255,POINT (-73.91255 40.74415)
04/10/2025 11:00:00 PM,subway,28,Union St (R),Brooklyn,omny,OMNY - Other,1,0,40.677315,-73.98311,POINT (-73.98311 40.677315)
04/10/2025 01:00:00 AM,subway,475,96 St (Q),Manhattan,metrocard,Metrocard - Other,4,0,40.784317,-73.94715,POINT (-73.94715 40.784317)
04/10/2025 04:00:00 AM,subway,282,21 St (G),Queens,omny,OMNY - Full Fare,1,0,40.744064,-73.94972,POINT (-73.94972 40.744064)
04/10/2025 07:00:00 AM,subway,10,"49 St (N,R,W)",Manhattan,omny,OMNY - Full Fare,165,1,40.7599,-73.98414,POINT (-73.98414 40.7599)
04/10/2025 09:00:00 AM,subway,404,28 St (6),Manhattan,omny,OMNY - Students,14,0,40.74307,-73.98426,POINT (-73.98426 40.74307)
04/10/2025 09:00:00 AM,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Fair Fare,4,1,40.601875,-73.99373,POINT (-73.99373 40.601875)
04/10/2025 12:00:00 PM,subway,428,"174 St (2,5)",Bronx,omny,OMNY - Other,4,0,40.837288,-73.88773,POINT (-73.88773 40.837288)
04/10/2025 01:00:00 PM,subway,287,Flushing Av (G),Brooklyn,omny,OMNY - Students,11,0,40.70038,-73.95023,POINT (-73.95023 40.70038)
04/10/2025 01:00:00 PM,subway,459,40 St-Lowery St (7),Queens,omny,OMNY - Full Fare,184,0,40.743782,-73.92402,POINT (-73.92402 40.743782)
04/10/2025 01:00:00 PM,subway,71,8 Av (N),Brooklyn,omny,OMNY - Fair Fare,8,1,40.635063,-74.01172,POINT (-74.01172 40.635063)
04/10/2025 02:00:00 PM,subway,69,25 Av (D),Brooklyn,omny,OMNY - Full Fare,39,3,40.597706,-73.98683,POINT (-73.98683 40.597706)
04/10/2025 03:00:00 PM,subway,334,"Clark St (2,3)",Brooklyn,omny,OMNY - Other,2,0,40.697468,-73.99309,POINT (-73.99309 40.697468)
04/10/2025 04:00:00 PM,subway,30,Prospect Av (R),Brooklyn,omny,OMNY - Students,34,0,40.665413,-73.992874,POINT (-73.992874 40.665413)
04/10/2025 05:00:00 PM,subway,268,"65 St (M,R)",Queens,omny,OMNY - Other,2,0,40.74967,-73.89845,POINT (-73.89845 40.74967)
04/10/2025 06:00:00 PM,subway,372,Longwood Av (6),Bronx,omny,OMNY - Students,15,1,40.816105,-73.89644,POINT (-73.89644 40.816105)
04/10/2025 08:00:00 PM,subway,44,"Church Av (B,Q)",Brooklyn,omny,OMNY - Other,3,0,40.650528,-73.96298,POINT (-73.96298 40.650528)
04/10/2025 11:00:00 PM,subway,286,Broadway (G),Brooklyn,omny,OMNY - Other,1,0,40.706093,-73.95031,POINT (-73.95031 40.706093)
04/10/2025 01:00:00 AM,subway,457,52 St (7),Queens,omny,OMNY - Students,1,0,40.74415,-73.91255,POINT (-73.91255 40.74415)
04/10/2025 06:00:00 AM,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Students,6,0,40.699337,-73.99053,POINT (-73.99053 40.699337)
04/10/2025 07:00:00 AM,subway,38,86 St (R),Brooklyn,omny,OMNY - Other,5,1,40.62269,-74.0284,POINT (-74.0284 40.62269)
04/10/2025 09:00:00 AM,subway,34,53 St (R),Brooklyn,omny,OMNY - Students,65,4,40.64507,-74.01403,POINT (-74.01403 40.64507)
04/10/2025 02:00:00 PM,subway,365,Castle Hill Av (6),Bronx,omny,OMNY - Full Fare,91,9,40.834255,-73.85122,POINT (-73.85122 40.834255)
04/10/2025 04:00:00 PM,subway,4,"Broadway (N,W)",Queens,omny,OMNY - Full Fare,274,2,40.76182,-73.92551,POINT (-73.92551 40.76182)
04/10/2025 05:00:00 PM,subway,181,"Utica Av (A,C)",Brooklyn,omny,OMNY - Fair Fare,6,1,40.679363,-73.93073,POINT (-73.93073 40.679363)
04/10/2025 05:00:00 PM,subway,264,"Woodhaven Blvd (M,R)",Queens,omny,OMNY - Other,4,0,40.733105,-73.86923,POINT (-73.86923 40.733105)
04/10/2025 06:00:00 PM,subway,300,191 St (1),Manhattan,omny,OMNY - Fair Fare,3,0,40.855225,-73.92941,POINT (-73.92941 40.855225)
04/10/2025 07:00:00 PM,subway,224,57 St (F),Manhattan,omny,OMNY - Fair Fare,1,0,40.763973,-73.97745,POINT (-73.97745 40.763973)
04/10/2025 11:00:00 PM,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Other,2,0,40.74841,-73.87661,POINT (-73.87661 40.74841)
04/10/2025 01:00:00 AM,subway,253,Neptune Av (F),Brooklyn,omny,OMNY - Full Fare,1,0,40.581013,-73.97457,POINT (-73.97457 40.581013)
04/10/2025 03:00:00 AM,subway,65,79 St (D),Brooklyn,omny,OMNY - Students,1,0,40.613503,-74.00061,POINT (-74.00061 40.613503)
04/10/2025 06:00:00 AM,subway,186,Van Siclen Av (C),Brooklyn,omny,OMNY - Other,1,0,40.67271,-73.89036,POINT (-73.89036 40.67271)
04/10/2025 06:00:00 AM,subway,75,20 Av (N),Brooklyn,omny,OMNY - Fair Fare,1,0,40.61741,-73.98502,POINT (-73.98502 40.61741)
04/10/2025 07:00:00 AM,subway,449,111 St (7),Queens,omny,OMNY - Full Fare,624,5,40.75173,-73.85533,POINT (-73.85533 40.75173)
04/10/2025 08:00:00 AM,subway,67,20 Av (D),Brooklyn,omny,OMNY - Fair Fare,6,0,40.604557,-73.99817,POINT (-73.99817 40.604557)
04/10/2025 01:00:00 PM,subway,66,18 Av (D),Brooklyn,omny,OMNY - Other,1,0,40.607952,-74.00174,POINT (-74.00174 40.607952)
04/10/2025 02:00:00 PM,subway,160,"72 St (C,B)",Manhattan,omny,OMNY - Other,1,0,40.775593,-73.97641,POINT (-73.97641 40.775593)
04/10/2025 02:00:00 PM,subway,94,Halsey St (J),Brooklyn,omny,OMNY - Other,4,1,40.68637,-73.91656,POINT (-73.91656 40.68637)
04/10/2025 05:00:00 PM,subway,31,25 St (R),Brooklyn,omny,OMNY - Other,2,0,40.660397,-73.99809,POINT (-73.99809 40.660397)
04/10/2025 07:00:00 PM,subway,5,"36 Av (N,W)",Queens,omny,OMNY - Other,1,0,40.756805,-73.92957,POINT (-73.92957 40.756805)
04/10/2025 11:00:00 PM,subway,405,23 St (6),Manhattan,metrocard,Metrocard - Other,6,0,40.739864,-73.9866,POINT (-73.9866 40.739864)
04/10/2025 12:00:00 AM,subway,319,28 St (1),Manhattan,omny,OMNY - Full Fare,72,1,40.747215,-73.99336,POINT (-73.99336 40.747215)
04/10/2025 12:00:00 AM,subway,64,71 St (D),Brooklyn,omny,OMNY - Students,1,0,40.61959,-73.99886,POINT (-73.99886 40.61959)
04/10/2025 09:00:00 AM,subway,433,"Jackson Av (2,5)",Bronx,omny,OMNY - Fair Fare,2,0,40.81649,-73.90781,POINT (-73.90781 40.81649)
04/10/2025 10:00:00 AM,subway,232,2 Av (F),Manhattan,omny,OMNY - Fair Fare,4,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
04/10/2025 10:00:00 AM,subway,477,72 St (Q),Manhattan,omny,OMNY - Other,1,0,40.7688,-73.95843,POINT (-73.95843 40.7688)
04/10/2025 10:00:00 AM,subway,80,"121 St (J,Z)",Queens,omny,OMNY - Full Fare,36,7,40.700493,-73.82829,POINT (-73.82829 40.700493)
